ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
215,Peroxisome proliferator-activated receptor gamma,PPARG,1711117.0,U79012,P37231,PPARG_HUMAN,1FM6; 1FM9; 1I7I; 1K74; 1KNU; 1NYX; 1PRG; 1RDT; 1WM0; 1ZEO; 1ZGY; 2ATH; 2F4B; 2FVJ; 2G0G; 2G0H; 2GTK; 2HFP; 2HWQ; 2HWR; 2I4J; 2I4P; 2I4Z; 2OM9; 2P4Y; 2POB; 2PRG; 2Q59; 2Q5P; 2Q5S; 2Q61; 2Q6R; 2Q6S; 2Q8S; 2QMV; 2VSR; 2VST; 2VV0; 2VV1; 2VV2; 2VV3; 2VV4; 2XKW; 2YFE; 2ZK0; 2ZK1; 2ZK2; 2ZK3; 2ZK4; 2ZK5; 2ZK6; 2ZNO; 2ZVT; 3ADS; 3ADT; 3ADU; 3ADV; 3ADW; 3ADX; 3AN3; 3AN4; 3B0Q; 3B0R; 3B1M; 3B3K; 3BC5; 3CDP; 3CDS; 3CS8; 3CWD; 3D6D; 3DZU; 3DZY; 3E00; 3ET0; 3ET3; 3FEJ; 3FUR; 3G9E; 3GBK; 3H0A; 3HO0; 3HOD; 3IA6; 3K8S; 3KMG; 3LMP; 3NOA; 3OSI; 3OSW; 3PBA; 3PO9; 3PRG; 3QT0; 3R5N; 3R8A; 3R8I; 3S9S; 3SZ1; 3T03; 3TY0; 3U9Q; 3V9T; 3V9V; 3V9Y; 3VJH; 3VJI; 3VN2; 3VSO; 3VSP; 3WJ4; 3WJ5; 3WMH; 3X1H; 3X1I; 4A4V; 4A4W; 4CI5; 4E4K; 4E4Q; 4EM9; 4EMA; 4F9M; 4FGY; 4HEE; 4JAZ; 4JL4; 4L96; 4L98; 4O8F; 4OJ4; 4PRG; 4PVU; 4PWL; 4R06; 4R2U; 4R6S; 4XLD; 4XTA; 4XUH; 4XUM; 4Y29; 4YT1; 5AZV; 5DSH; 5DV3; 5DV6; 5DV8; 5DVC; 5DWL; 5F9B; 5GTN; 5GTO; 5GTP; 5HZC; 5JI0; 5LSG; 5TTO; 5TWO; 5U5L; 5UGM; 5WQX; 5WR0; 5WR1; 5Y2O; 5Y2T; 5YCN; 5YCP; 5Z5S; 5Z6S; 6AD9; 6AN1; 6AUG; 6AVI; 6C1I; 6C5Q; 6C5T; 6D3E; 6D8X; 6D94; 6DBH; 6DCU; 6DGL; 6DGO; 6DGP; 6DGQ; 6DGR; 6DH9; 6DHA; 6E5A; 6ENQ; 6F2L; 6FZF; 6FZG; 6FZJ; 6FZP; 6FZY; 6ICJ; 6IJR; 6IJS; 6ILQ; 6IZM; 6IZN; 6JEY; 6JF0; 6JQ7; 6K0T; 6KTM; 6KTN; 6L89; 6L8B; 6MCZ; 6MD0; 6MD1; 6MD2; 6MD4; 6MS7; 6O67; 6O68; 6ONI; 6ONJ; 6PDZ; 6QJ5; 6T1S; 6T1V; 6T6B; 6T9C; 6TDC; 6TSG; 6VZL; 6VZM; 6VZN; 6VZO; 6Y3U; 6ZLY; 7A7H; 7AHJ; 7AWC; 7AWD; 7CXE; 7CXF; 7CXG; 7CXH; 7CXI; 7CXJ; 7CXK; 7CXL; 7E0A; 7E2O; 7EFQ; 7JQG; 7LOT; 7P4E; 7QB1; 7RLE; 7SQA; 7SQB; 7WGO; 7WGP; 7WGQ; 7WOX; 8ADF; 8AQM; 8AQN; 8ATY; 8ATZ; 8B8W; 8B8X; 8B8Y; 8B8Z; 8B90; 8B91; 8B92; 8B93; 8B94; 8B95; 8BF1; 8BF2; 8BFF; 8C0C; 8CPH; 8CPI; 8CPJ; 8DK4; 8DKN; 8DKV; 8DSY; 8DSZ; 8FHE; 8FHF; 8FHG; 8FKC; 8FKD; 8FKE; 8FKF; 8FKG; 8HHP; 8HHQ; 8HUM; 8HUP; 8PBO; 8REJ; 8SC9; 8U57; 8WFE; 8ZFN; 8ZFO; 8ZFP; 8ZFQ; 8ZFR; 8ZFS; 8ZFT; 9CK0; 9CWN; 9F7W; 9F7X,PPARG,PPARG,HGNC:9236,Humans,DB00132; DB00159; DB00197; DB00244; DB00313; DB00328; DB00412; DB00573; DB00731; DB00795; DB00845; DB00912; DB00966; DB01014; DB01050; DB01067; DB01118; DB01132; DB01252; DB01393; DB02266; DB02709; DB02746; DB03600; DB03756; DB04224; DB04270; DB04689; DB04971; DB05187; DB05490; DB05854; DB06510; DB06519; DB06521; DB06533; DB06536; DB06908; DB06926; DB07053; DB07111; DB07172; DB07208; DB07209; DB07302; DB07509; DB07675; DB07723; DB07724; DB07842; DB07863; DB08121; DB08302; DB08402; DB08435; DB08560; DB08604; DB08760; DB08915; DB09006; DB09061; DB09198; DB09199; DB09200; DB09201; DB09213; DB11133; DB11672; DB11811; DB11894; DB11898; DB12007; DB12072; DB12511; DB12557; DB12662; DB12781; DB13873; DB13961; DB14009; DB14011; DB14034; DB14035; DB14635; DB14801; DB15021; DB16027; DB16109; DB16332; DB19023; DB19311; DB19312; DB20909
217,Gamma-aminobutyric acid type B receptor subunit 1,GABBR1,3892594.0,AJ225028,Q9UBS5,GABR1_HUMAN,4MQE; 4MQF; 4MR7; 4MR8; 4MR9; 4MRM; 4MS1; 4MS3; 4MS4; 4PAS; 6HKC; 6UO8; 6UO9; 6UOA; 6VJM; 6W2X; 6W2Y; 6WIV; 7C7Q; 7C7S; 7CA3; 7CA5; 7CUM; 7EB2,GABBR1,GABBR1,HGNC:4070,Humans,DB00181; DB00363; DB00659; DB00837; DB00996; DB01440; DB01956; DB02530; DB05010; DB05404; DB06354; DB08891; DB08892; DB11920; DB12098
241,Adenosine receptor A2b,ADORA2B,178150.0,M97759,P29275,AA2BR_HUMAN,7XY6; 7XY7; 8HDO; 8HDP,ADORA2B,ADORA2B,HGNC:264,Humans,DB00194; DB00201; DB00277; DB00640; DB00824; DB02134; DB02282; DB04932; DB05936; DB07776; DB07954; DB08517; DB08770; DB12569; DB12946; DB17506
247,Muscarinic acetylcholine receptor M5,CHRM5,177988.0,M80333,P08912,ACM5_HUMAN,6OL9,CHRM5,CHRM5,HGNC:1954,Humans,DB00209; DB00246; DB00342; DB00363; DB00376; DB00383; DB00387; DB00408; DB00420; DB00424; DB00458; DB00483; DB00496; DB00505; DB00517; DB00572; DB00622; DB00725; DB00747; DB00767; DB00835; DB00934; DB00940; DB00979; DB00986; DB01019; DB01036; DB01069; DB01085; DB01142; DB01148; DB01151; DB01224; DB01238; DB01239; DB01403; DB01409; DB01591; DB04660; DB04843; DB05752; DB06702; DB06709; DB08897; DB09023; DB09076; DB09167; DB09271; DB09300; DB11181; DB11235; DB11960; DB12086; DB12278; DB12554; DB13247; DB13254; DB13262; DB13505; DB13581; DB14185; DB14585; DB15357
264,Activin receptor type-1,ACVR1,338219.0,L02911,Q04771,ACVR1_HUMAN,3H9R; 3MTF; 3OOM; 3Q4U; 4BGG; 4C02; 4DYM; 5OXG; 5OY6; 5S75; 5S76; 5S77; 5S78; 5S79; 5S7A; 5S7B; 5S7C; 5S7D; 5S7E; 5S7F; 5S7G; 5S7H; 5S7I; 5S7J; 5S7K; 5S7L; 5S7M; 5S7N; 5S7O; 5S7P; 5S7Q; 5S7R; 5S7S; 5S7T; 5S7U; 5S7V; 5S7W; 5S7X; 5S7Y; 5S7Z; 5S80; 5S81; 5S82; 5S83; 5S84; 5S85; 5S86; 5S87; 5S88; 5S89; 5S8A; 5S8B; 5S9K; 6ACR; 6EIX; 6GI6; 6GIN; 6GIP; 6I1S; 6JUX; 6SRH; 6SZM; 6T6D; 6T8N; 6TN8; 6UNQ; 6UNR; 6UNS; 6Z36; 6ZGC; 7A21; 7C3G; 7NNS; 7YRU; 8C7W; 8C7Z; 8POD; 8R7G; 8UWR; 9D8E; 9D8F; 9D8Z,ACVR1,ACVR1,HGNC:171,Humans,DB00171; DB08597; DB11763; DB12010; DB18152; DB21463
271,Folate receptor beta,FOLR2,1655592.0,X69516,P14207,FOLR2_HUMAN,4KMY; 4KMZ; 4KN0; 4KN1; 4KN2,FOLR2,FOLR2,HGNC:3793,Humans,DB00158; DB05168
289,Alpha-2A adrenergic receptor,ADRA2A,178196.0,M23533,P08913,ADA2A_HUMAN,1HLL; 1HO9; 1HOD; 1HOF; 6K42; 6KUX; 6KUY; 7EJ0; 7EJ8; 7EJA; 7EJK; 7W6P; 7W7E; 9CBL; 9CBM,ADRA2A,ADRA2A,HGNC:281,Humans,DB00246; DB00248; DB00320; DB00321; DB00363; DB00368; DB00370; DB00408; DB00413; DB00449; DB00457; DB00484; DB00502; DB00543; DB00555; DB00575; DB00589; DB00629; DB00633; DB00656; DB00668; DB00696; DB00714; DB00726; DB00751; DB00797; DB00800; DB00852; DB00865; DB00925; DB00935; DB00964; DB00968; DB01018; DB01136; DB01149; DB01200; DB01224; DB01238; DB01267; DB01363; DB01392; DB01403; DB01472; DB01577; DB01608; DB01624; DB03468; DB04846; DB04855; DB04946; DB04948; DB05492; DB06148; DB06153; DB06216; DB06229; DB06262; DB06623; DB06694; DB06711; DB08550; DB08815; DB09242; DB09244; DB09286; DB11124; DB11278; DB11428; DB11738; DB13064; DB14185; DB20960; DB21271
291,5-hydroxytryptamine receptor 1A,HTR1A,189928.0,M28269,P08908,5HT1A_HUMAN,7E2X; 7E2Y; 7E2Z; 8FY8; 8FYE; 8FYL; 8FYT; 8FYX; 8JSP; 8JT6; 8PJK; 8PKM; 8W8B,HTR1A,HTR1A,HGNC:5286,Humans,DB00216; DB00246; DB00247; DB00248; DB00315; DB00320; DB00321; DB00363; DB00408; DB00413; DB00422; DB00458; DB00477; DB00490; DB00502; DB00540; DB00543; DB00571; DB00574; DB00589; DB00656; DB00669; DB00696; DB00714; DB00726; DB00734; DB00866; DB00904; DB00935; DB00952; DB00953; DB00960; DB00988; DB01142; DB01149; DB01151; DB01175; DB01186; DB01200; DB01224; DB01238; DB01267; DB01359; DB01392; DB01465; DB01484; DB01614; DB01616; DB01618; DB01621; DB04829; DB04884; DB04888; DB04908; DB04946; DB04948; DB04970; DB05271; DB05339; DB05422; DB05509; DB05562; DB06016; DB06148; DB06153; DB06216; DB06393; DB06446; DB06454; DB06506; DB06538; DB06684; DB08807; DB08810; DB08815; DB08839; DB08922; DB09000; DB09061; DB09068; DB09128; DB09167; DB09244; DB09289; DB11755; DB12061; DB12184; DB12288; DB12361; DB12478; DB12540; DB12661; DB12883; DB13775; DB14009; DB14010; DB14011; DB14185; DB15665; DB16040; DB16629; DB16936; DB17056; DB19033; DB19481; DB19603; DB19706; DB19724; DB19774; DB19784; DB19836; DB19853; DB19875; DB19963; DB20133; DB20244; DB20674; DB20960; DB21348
293,Vasopressin V2 receptor,AVPR2,28418.0,U04357,P30518,V2R_HUMAN,4JQI; 6NI2; 6U1N; 7BB6; 7BB7; 7DF9; 7DFA; 7DFB; 7DFC; 7DW9; 7KH0; 7R0C; 7R0J; 8GOC; 8I10; 8JRU; 8JRV; 8WRZ; 8WU1; 9BT8; 9CX3; 9CX9,AVPR2,AVPR2,HGNC:897,Humans,DB00035; DB00067; DB00107; DB00618; DB00872; DB02638; DB05091; DB05838; DB06212; DB06666; DB09059; DB11734; DB12643; DB14642; DB14923; DB16279
311,5-hydroxytryptamine receptor 3A,HTR3A,681914.0,D49394,P46098,5HT3A_HUMAN,8AXD; 8BL8; 8BLA; 8BLB,HTR3A,HTR3A,HGNC:5297,Humans,DB00333; DB00334; DB00363; DB00377; DB00408; DB00543; DB00555; DB00604; DB00721; DB00726; DB00728; DB00757; DB00889; DB00898; DB00904; DB00969; DB00988; DB01043; DB01156; DB01199; DB01202; DB01221; DB01224; DB01233; DB01238; DB04885; DB04917; DB05049; DB05642; DB06422; DB08839; DB09061; DB09068; DB09290; DB11699; DB14185; DB19963; DB21193
315,Thyroid hormone receptor beta,THRB,31207.0,X04707,P10828,THB_HUMAN,1BSX; 1N46; 1NAX; 1NQ0; 1NQ1; 1NQ2; 1NUO; 1Q4X; 1R6G; 1XZX; 1Y0X; 2J4A; 2NLL; 2PIN; 3D57; 3GWS; 3IMY; 3JZC; 4ZO1; 6KKB; 6KKE; 6KNU; 6KNV; 6KNW; 7WLX; 7WMG; 7WMH; 7WMJ; 7WML; 7WMN; 7WMO; 8RQN,THRB,THRB,HGNC:11799,Humans,DB00279; DB00451; DB00509; DB01583; DB02106; DB03176; DB03181; DB03604; DB03788; DB05035; DB05192; DB07425; DB08085; DB09100; DB12914; DB15137; DB17670
318,Secretin receptor,SCTR,662796.0,U20178,P47872,SCTR_HUMAN,6WI9; 6WZG; 7D3S,SCTR,SCTR,HGNC:10608,Humans,DB09532
327,Melatonin receptor type 1B,MTNR1B,971194.0,U25341,P49286,MTR1B_HUMAN,6ME6; 6ME7; 6ME8; 6ME9; 7VH0,MTNR1B,MTNR1B,HGNC:7464,Humans,DB00980; DB01065; DB02709; DB06594; DB08190; DB09071; DB15133
342,Alpha-2C adrenergic receptor,ADRA2C,178194.0,J03853,P18825,ADA2C_HUMAN,6KUW,ADRA2C,ADRA2C,HGNC:283,Humans,DB00246; DB00248; DB00363; DB00368; DB00408; DB00484; DB00502; DB00575; DB00589; DB00696; DB00714; DB00734; DB00797; DB00800; DB00924; DB00925; DB00935; DB01136; DB01200; DB01224; DB01238; DB01267; DB01363; DB01392; DB01403; DB01577; DB04846; DB04855; DB04946; DB05461; DB05492; DB06148; DB06153; DB06216; DB06229; DB06262; DB06694; DB06714; DB06764; DB08550; DB08815; DB08838; DB08950; DB09128; DB09202; DB09242; DB11124; DB11428; DB11477; DB11738; DB12057; DB12143; DB12478; DB12838; DB13064; DB13345; DB14185; DB16623; DB19946; DB20644; DB20950; DB20960; DB21271; DB21336
345,Prolactin receptor,PRLR,190362.0,M31661,P16471,PRLR_HUMAN,1BP3; 2LFG; 2N7I; 3D48; 3MZG; 3N06; 3N0P; 3NCB; 3NCC; 3NCE; 3NCF; 4I18,PRLR,PRLR,HGNC:9446,Humans,DB00052; DB06423; DB16220
346,"Glutamate receptor ionotropic, kainate 1",GRIK1,455448.0,L19058,P39086,GRIK1_HUMAN,2ZNS; 2ZNT; 2ZNU; 3FUZ; 3FV1; 3FV2; 3FVG; 3FVK; 3FVN; 3FVO; 4MF3,GRIK1,GRIK1,HGNC:4579,Humans,DB00142; DB00237; DB00273; DB02347; DB02818; DB02852; DB02999; DB03425; DB03759; DB04152; DB06354
354,Adenosine receptor A3,ADORA3,349449.0,L20463,P0DMS8,AA3R_HUMAN,8X16; 8X17,ADORA3,ADORA3,HGNC:268,Humans,DB00201; DB00640; DB00824; DB01223; DB02282; DB05511; DB07340; DB07776; DB07954; DB08517; DB08839; DB08849; DB12010; DB12306; DB12569; DB12885; DB12946; DB20226; DB20240; DB21193
365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920.0,D13515,Q05586,NMDZ1_HUMAN,2HQW; 2NR1; 3BYA; 5H8F; 5H8H; 5H8N; 5H8Q; 5I2K; 5I2N; 5KCJ; 5KDT; 5TP9; 5TPA; 6IRA; 6IRF; 6IRG; 6IRH; 7EOQ; 7EOR; 7EOS; 7EOT; 7EOU; 7EU7; 7EU8; 7YFF; 7YFL; 7YFM; 7YFO; 7YFR; 8E92; 8E93; 8E94; 8E96; 8E97; 8E98; 8E99; 8JIZ; 8JJ0; 8JJ1; 8JJ2; 8UUE; 8VUL; 8VUN; 8VUQ; 8VUR; 8VUS; 8VUT; 8VUU; 8VUV; 8Y1V; 9D37; 9D38; 9D39; 9D3A; 9D3B; 9D3C; 9GIB; 9GIC; 9GID; 9GIE; 9GIF; 9GIG; 9GJ1,GRIN1,GRIN1,HGNC:4584,Humans,DB00127; DB00128; DB00142; DB00260; DB00454; DB01043; DB01173; DB01931; DB02655; DB03575; DB03759; DB03929; DB04175; DB04620; DB05824; DB06151; DB08838; DB08954; DB11937; DB12869; DB20240
368,Prostaglandin E2 receptor EP2 subtype,PTGER2,632650.0,U19487,P43116,PE2R2_HUMAN,7CX2; 7CX3; 7CX4,PTGER2,PTGER2,HGNC:9594,Humans,DB00374; DB00688; DB00770; DB00917; DB00929; DB01088; DB02056; DB08964; DB09211; DB11629; DB12022; DB12024; DB12623; DB12789; DB15071; DB20983
369,Vascular endothelial growth factor receptor 2,KDR,2655412.0,AF035121,P35968,VGFR2_HUMAN,1VR2; 1Y6A; 1Y6B; 1YWN; 2M59; 2MET; 2MEU; 2OH4; 2P2H; 2P2I; 2QU5; 2QU6; 2RL5; 2X1W; 2X1X; 2XIR; 3B8Q; 3B8R; 3BE2; 3C7Q; 3CJF; 3CJG; 3CP9; 3CPB; 3CPC; 3DTW; 3EFL; 3EWH; 3KVQ; 3S35; 3S36; 3S37; 3U6J; 3V2A; 3V6B; 3VHE; 3VHK; 3VID; 3VNT; 3VO3; 3WZD; 3WZE; 4AG8; 4AGC; 4AGD; 4ASD; 4ASE; 5EW3; 5OYJ; 6GQO; 6GQP; 6GQQ; 6XVJ; 6XVK,KDR,KDR,HGNC:6307,Humans,DB00398; DB01268; DB03365; DB04727; DB04849; DB04879; DB05014; DB05075; DB05146; DB05198; DB05294; DB05332; DB05575; DB05578; DB05913; DB05931; DB05984; DB06080; DB06101; DB06436; DB06589; DB06595; DB06626; DB06938; DB06999; DB07183; DB07274; DB07288; DB07326; DB07333; DB07334; DB07514; DB07528; DB07537; DB07959; DB08009; DB08042; DB08052; DB08519; DB08875; DB08896; DB08901; DB09078; DB09079; DB11665; DB11679; DB11741; DB11800; DB11828; DB11845; DB11958; DB11977; DB12010; DB12072; DB12147; DB12307; DB12962; DB13093; DB14765; DB14840; DB15036; DB15106; DB15393; DB15822; DB16265; DB17061; DB17191; DB18155
381,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422.0,S62907,P47869,GBRA2_HUMAN,9CRV; 9CSB; 9CT0; 9CTJ; 9CTV; 9CX7; 9CXB; 9CXC,GABRA2,GABRA2,HGNC:4076,Humans,DB00241; DB00306; DB00312; DB00371; DB00402; DB00418; DB00425; DB00463; DB00599; DB00794; DB00849; DB00898; DB01198; DB01205; DB01346; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB01567; DB02530; DB04903; DB13993; DB13994
384,Substance-P receptor,TACR1,8176544.0,S62045,P25103,NK1R_HUMAN,2KS9; 2KSA; 2KSB; 6E59; 6HLL; 6HLO; 6HLP; 7P00; 7P02; 7RMG; 7RMH; 7RMI; 8U26,TACR1,TACR1,HGNC:11526,Humans,DB00193; DB00673; DB01037; DB01221; DB04029; DB04894; DB05072; DB05421; DB05466; DB05790; DB05875; DB06634; DB06717; DB09048; DB09291; DB11949; DB12122; DB12427; DB12436; DB12580; DB12973; DB14019; DB16742; DB16744; DB18968; DB19198; DB19599; DB20991; DB21149
385,Interferon alpha/beta receptor 2,IFNAR2,995300.0,L42243,P48551,INAR2_HUMAN,1N6U; 1N6V; 2HYM; 2KZ1; 2LAG; 3S8W; 3S9D; 3SE3; 3SE4,IFNAR2,IFNAR2,HGNC:5433,Humans,DB00008; DB00011; DB00018; DB00022; DB00034; DB00060; DB00068; DB00069; DB00105; DB05472; DB06152; DB11976
387,Follicle-stimulating hormone receptor,FSHR,182771.0,M65085,P23945,FSHR_HUMAN,1XWD; 4AY9; 4MQW; 8I2G; 8I2H,FSHR,FSHR,HGNC:3969,Humans,DB00032; DB00066; DB00094; DB00097; DB04786; DB09066
389,D(4) dopamine receptor,DRD4,291946.0,L12398,P21917,DRD4_HUMAN,5WIU; 5WIV,DRD4,DRD4,HGNC:3025,Humans,DB00246; DB00248; DB00268; DB00320; DB00334; DB00363; DB00391; DB00408; DB00409; DB00413; DB00477; DB00490; DB00543; DB00589; DB00714; DB00875; DB00988; DB01186; DB01200; DB01224; DB01235; DB01238; DB01267; DB01403; DB04908; DB04946; DB05271; DB06216; DB06477; DB08922; DB09286; DB09352; DB11160; DB12061; DB12478; DB14185; DB17056; DB19663; DB19933; DB21014
393,5-hydroxytryptamine receptor 2B,HTR2B,475198.0,X77307,P41595,5HT2B_HUMAN,4IB4; 4NC3; 5TUD; 5TVN; 6DRX; 6DRY; 6DRZ; 6DS0; 7SRQ; 7SRR; 7SRS,HTR2B,HTR2B,HGNC:5294,Humans,DB00216; DB00247; DB00248; DB00315; DB00320; DB00353; DB00434; DB00508; DB00543; DB00574; DB00589; DB00696; DB00714; DB00715; DB00805; DB00924; DB01079; DB01142; DB01186; DB01200; DB01238; DB01242; DB01392; DB01454; DB04829; DB05461; DB05492; DB05607; DB06016; DB06029; DB06148; DB06153; DB06216; DB06229; DB08839; DB08980; DB09128; DB09185; DB09286; DB11274; DB12071; DB12110; DB12478; DB12693; DB13385; DB13520; DB14010; DB19907
396,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,2444026.0,U77783,O15399,NMDE4_HUMAN,7YFF; 7YFL; 7YFM; 7YFO; 7YFR; 8E96; 8Y1V; 9D37; 9D38; 9D39; 9D3A; 9D3B; 9D3C,GRIN2D,GRIN2D,HGNC:4588,Humans,DB00142; DB00454; DB01173; DB01520; DB06151
402,Cholecystokinin receptor type A,CCKAR,306491.0,L13605,P32238,CCKAR_HUMAN,1D6G; 1HZN; 7EZH; 7EZK; 7EZM; 7F8U; 7F8X; 7F8Y; 7MBX; 7MBY; 7XOU; 7XOV; 9BKJ; 9BKK,CCKAR,CCKAR,HGNC:1570,Humans,DB00403; DB04856; DB04867; DB06435; DB08862; DB09142; DB12309; DB12694; DB13431; DB19563; DB20841
405,Muscarinic acetylcholine receptor M4,CHRM4,61970253.0,M16405,P08173,ACM4_HUMAN,5DSG; 6D9H; 6KP6; 7LD3; 7LD4; 7TRK; 7TRP; 7TRQ; 7TRS; 7V68; 7V69; 7V6A; 8E9X; 8FX5; 8IYH; 8IYW; 8JER; 8JHN,CHRM4,CHRM4,HGNC:1953,Humans,DB00246; DB00334; DB00342; DB00363; DB00376; DB00387; DB00408; DB00411; DB00424; DB00458; DB00496; DB00572; DB00622; DB00725; DB00747; DB00767; DB00809; DB00835; DB00934; DB00940; DB00986; DB01019; DB01036; DB01069; DB01085; DB01142; DB01151; DB01224; DB01231; DB01238; DB01239; DB01403; DB01409; DB01591; DB01625; DB03128; DB05752; DB06702; DB06709; DB06787; DB08897; DB09076; DB09089; DB09167; DB09185; DB11181; DB11235; DB12278; DB13262; DB13581; DB14185; DB15357
412,Retinoic acid receptor RXR-alpha,RXRA,35885.0,X52773,P19793,RXRA_HUMAN,1BY4; 1DSZ; 1FBY; 1FM6; 1FM9; 1G1U; 1G5Y; 1K74; 1MV9; 1MVC; 1MZN; 1R0N; 1RDT; 1RXR; 1XLS; 1XV9; 1XVP; 1YNW; 2ACL; 2NLL; 2P1T; 2P1U; 2P1V; 2ZXZ; 2ZY0; 3DZU; 3DZY; 3E00; 3E94; 3FAL; 3FC6; 3FUG; 3H0A; 3KWY; 3NSP; 3NSQ; 3OAP; 3OZJ; 3PCU; 3R29; 3R2A; 3R5M; 3UVV; 4CN2; 4CN3; 4CN5; 4CN7; 4J5W; 4J5X; 4K4J; 4K6I; 4M8E; 4M8H; 4N5G; 4N8R; 4NQA; 4OC7; 4POH; 4POJ; 4PP3; 4PP5; 4RFW; 4RMC; 4RMD; 4RME; 4ZO1; 4ZSH; 5EC9; 5JI0; 5LYQ; 5MJ5; 5MK4; 5MKJ; 5MKU; 5MMW; 5TBP; 5UAN; 5Z12; 5ZQU; 6A5Y; 6A5Z; 6A60; 6FBQ; 6FBR; 6HN6; 6JNO; 6JNR; 6L6K; 6LB4; 6LB5; 6LB6; 6SJM; 6STI; 6XWG; 6XWH; 7A77; 7B88; 7B9O; 7BK4; 7CFO; 7NKE; 7UW2; 7UW4; 8HBM; 8PP0,RXRA,RXRA,HGNC:10477,Humans,DB00132; DB00210; DB00307; DB00412; DB00459; DB00523; DB00749; DB00755; DB00926; DB01393; DB01436; DB02746; DB03756; DB04224; DB04557; DB05956; DB07557; DB07863; DB08063; DB08402; DB08601
414,Glycine receptor subunit alpha-3,GLRA3,3342792.0,AF017724,O75311,GLRA3_HUMAN,5CFB; 5TIN; 5TIO; 5VDH; 5VDI; 9BU2; 9BU3; 9BVH; 9BVJ; 9BWB; 9BWC; 9BWE; 9BWG; 9BWJ; 9BZP,GLRA3,GLRA3,HGNC:4328,Humans,DB00145; DB00431; DB00466; DB01956; DB05417; DB06741; DB06743; DB06745; DB06746; DB06747; DB09061; DB11582; DB14009; DB14011; DB15954
416,Interleukin-11 receptor subunit alpha,IL11RA,995654.0,Z38102,Q14626,I11RA_HUMAN,6O4P; 8DPS; 8DPT; 8DPU; 8QY4,IL11RA,IL11RA,HGNC:5967,Humans,DB00038
417,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,1899202.0,U90278,Q13224,NMDE2_HUMAN,5EWJ; 5EWL; 5EWM; 7EU8; 7KL0; 7KL1; 7KL2; 7UIS; 7UJP; 7UJQ; 7UJR; 7UJS; 7UJT; 8VUU; 8VUV; 9D37; 9D38; 9D39; 9D3A; 9D3B; 9D3C,GRIN2B,GRIN2B,HGNC:4586,Humans,DB00128; DB00142; DB00454; DB00502; DB00949; DB01520; DB01956; DB02655; DB03575; DB03759; DB04175; DB05956; DB06151; DB08954; DB11823; DB11937; DB12063; DB12260; DB12869; DB18795; DB20240; DB21460
420,Delta-type opioid receptor,OPRD1,27545517.0,U07882,P41143,OPRD_HUMAN,4N6H; 4RWA; 4RWD; 6PT2; 6PT3; 8F7S; 8Y45,OPRD1,OPRD1,HGNC:8153,Humans,DB00193; DB00295; DB00318; DB00321; DB00327; DB00333; DB00497; DB00514; DB00611; DB00647; DB00704; DB00708; DB00813; DB00836; DB00844; DB00854; DB00899; DB00921; DB00956; DB01081; DB01183; DB01192; DB01221; DB01238; DB01439; DB01444; DB01452; DB01462; DB01497; DB01535; DB01548; DB01565; DB01571; DB05050; DB06121; DB06204; DB06230; DB06274; DB06288; DB06409; DB06738; DB08856; DB08861; DB09061; DB09099; DB09173; DB09174; DB09209; DB09272; DB11130; DB11691; DB12327; DB12543; DB12668; DB13606; DB14009; DB14011; DB14146; DB16146; DB18910; DB19094
431,Calcitonin receptor,CALCR,179880.0,L00587,P30988,CALCR_HUMAN,5II0; 5UZ7; 6NIY; 6PFO; 6PGQ; 7TYF; 7TYH; 7TYI; 7TYL; 7TYN; 7TYO; 7TYW; 7TYX; 7TYY; 7TZF; 8F0J; 8F0K; 8F2A; 8F2B; 9AUC,CALCR,CALCR,HGNC:1440,Humans,DB00017; DB01278; DB06773
433,Glycine receptor subunit alpha-1,GLRA1,31851.0,X52009,P23415,GLRA1_HUMAN,1MOT; 1VRY; 2M6B; 2M6I; 4X5T; 8DN2; 8DN3; 8DN4; 8DN5,GLRA1,GLRA1,HGNC:4326,Humans,DB00145; DB00228; DB00431; DB00466; DB00572; DB00753; DB00898; DB01028; DB01159; DB01189; DB01236; DB01381; DB01593; DB01956; DB03929; DB05417; DB06741; DB06743; DB06745; DB06746; DB06747; DB09061; DB09130; DB11582; DB14009; DB14011; DB14487; DB14533; DB14548; DB15954
